"DrugName","DrugID_ChEMBL","DrugSMILES","TargetID_Entrez","TargetGeneSymbol_Entrez"
"guanidine","CHEMBL821","NC(N)=N",23416,"KCNH3"
"guanidine","CHEMBL821","NC(N)=N",23415,"KCNH4"
"guanidine","CHEMBL821","NC(N)=N",3786,"KCNQ3"
"guanidine","CHEMBL821","NC(N)=N",56479,"KCNQ5"
"guanidine","CHEMBL821","NC(N)=N",3745,"KCNB1"
"guanidine","CHEMBL821","NC(N)=N",3751,"KCND2"
"guanidine","CHEMBL821","NC(N)=N",3754,"KCNF1"
"guanidine","CHEMBL821","NC(N)=N",170850,"KCNG3"
"guanidine","CHEMBL821","NC(N)=N",3757,"KCNH2"
"guanidine","CHEMBL821","NC(N)=N",169522,"KCNV2"
"guanidine","CHEMBL821","NC(N)=N",3747,"KCNC2"
"guanidine","CHEMBL821","NC(N)=N",3749,"KCNC4"
"guanidine","CHEMBL821","NC(N)=N",81033,"KCNH6"
"guanidine","CHEMBL821","NC(N)=N",90134,"KCNH7"
"guggulsterone","CHEMBL410683","[H][C@@]12CC(=O)C(=CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",8856,"NR1I2"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2561,"GABRB2"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2563,"GABRD"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2567,"GABRG3"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2556,"GABRA3"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2565,"GABRG1"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2558,"GABRA5"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2562,"GABRB3"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2554,"GABRA1"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2555,"GABRA2"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2559,"GABRA6"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2564,"GABRE"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2566,"GABRG2"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2568,"GABRP"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",55879,"GABRQ"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2557,"GABRA4"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2560,"GABRB1"
"halcinonide","CHEMBL1200845","[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CCl",2908,"NR3C1"
"haloperidol","CHEMBL54","OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1",1815,"DRD4"
"haloperidol","CHEMBL54","OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1",1813,"DRD2"
"haloperidol decanoate","CHEMBL1200986","CCCCCCCCCC(=O)OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1",1815,"DRD4"
"haloperidol decanoate","CHEMBL1200986","CCCCCCCCCC(=O)OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1",1813,"DRD2"
"halopredone acetate","CHEMBL2106520","[H][C@@]12CC[C@](OC(C)=O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@@H](F)C2=CC(=O)C(Br)=C[C@]12C",2908,"NR3C1"
"haloprogin","CHEMBL1289","ClC1=CC(Cl)=C(OCC#CI)C=C1Cl",2582,"GALE"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2561,"GABRB2"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2563,"GABRD"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2567,"GABRG3"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2556,"GABRA3"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2565,"GABRG1"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2558,"GABRA5"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2562,"GABRB3"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2554,"GABRA1"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2555,"GABRA2"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2559,"GABRA6"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2564,"GABRE"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2566,"GABRG2"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2568,"GABRP"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",55879,"GABRQ"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2741,"GLRA1"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2743,"GLRB"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2557,"GABRA4"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2560,"GABRB1"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",3776,"KCNK2"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",3777,"KCNK3"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",54207,"KCNK10"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",51305,"KCNK9"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",338567,"KCNK18"
"heparin","CHEMBL1201513","",462,"SERPINC1"
"hesperetin","CHEMBL399121","[H][C@]1(CC(=O)C2=C(O)C=C(O)C=C2O1)C1=CC(O)=C(OC)C=C1",1545,"CYP1B1"
"hexafluronium","CHEMBL1200933","C[N+](C)(CCCCCC[N+](C)(C)C1C2=CC=CC=C2C2=C1C=CC=C2)C1C2=CC=CC=C2C2=C1C=CC=C2",43,"ACHE"
"hexamidine","CHEMBL25105","NC(=N)C1=CC=C(OCCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1",6768,"ST14"
"hexocyclium","CHEMBL1201325","C[N+]1(C)CCN(CC(O)(C2CCCCC2)C2=CC=CC=C2)CC1",1128,"CHRM1"
"hexocyclium","CHEMBL1201325","C[N+]1(C)CCN(CC(O)(C2CCCCC2)C2=CC=CC=C2)CC1",1131,"CHRM3"
"hexylcaine","CHEMBL1197","CC(CNC1CCCCC1)OC(=O)C1=CC=CC=C1",6323,"SCN1A"
"hexylcaine","CHEMBL1197","CC(CNC1CCCCC1)OC(=O)C1=CC=CC=C1",6326,"SCN2A"
"hexylcaine","CHEMBL1197","CC(CNC1CCCCC1)OC(=O)C1=CC=CC=C1",6328,"SCN3A"
"histamine","CHEMBL90","NCCC1=CN=CN1",3269,"HRH1"
"histamine","CHEMBL90","NCCC1=CN=CN1",59340,"HRH4"
"histrelin","CHEMBL1200509","CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC1=CN(CC2=CC=CC=C2)C=N1)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1",2798,"GNRHR"
"hydralazine","CHEMBL276832","NNC1=NN=CC2=CC=CC=C12",6262,"RYR2"
"hydrochlorothiazide","CHEMBL435","NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1",6559,"SLC12A3"
"hydrocodone","CHEMBL1457","[H][C@@]12OC3=C4C(C[C@@]5([H])N(C)CC[C@@]14[C@@]5([H])CCC2=O)=CC=C3OC",4988,"OPRM1"
"hydrocortamate","CHEMBL1201263","[H][C@@]12CC[C@](O)(C(=O)COC(=O)CN(CC)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",2908,"NR3C1"
"hydrocortisone","CHEMBL389621","[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@]([H])(O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",2908,"NR3C1"
"hydrocortisone","CHEMBL389621","[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@]([H])(O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",6462,"SHBG"
"hydrocortisone acetate","CHEMBL1091","[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",866,"SERPINA6"
"hydrocortisone acetate","CHEMBL1091","[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",2908,"NR3C1"
"hydrocortisone butyrate","CHEMBL1683","[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",2908,"NR3C1"
"hydrocortisone cypionate","CHEMBL1549","[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCC3CCCC3)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",2908,"NR3C1"
"hydrocortisone probutate","CHEMBL1200953","[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",2908,"NR3C1"
"hydrocortisone succinate","CHEMBL1200495","[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",2908,"NR3C1"
"hydrocortisone valerate","CHEMBL1200562","[H][C@@]12CC[C@](OC(=O)CCCC)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",2908,"NR3C1"
"hydroflumethiazide","CHEMBL1763","NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F",6559,"SLC12A3"
"hydromorphone","CHEMBL398707","[H][C@@]12OC3=C4C(C[C@@]5([H])N(C)CC[C@@]14[C@@]5([H])CCC2=O)=CC=C3O",4988,"OPRM1"
"hydroxyamfetamine","CHEMBL1546","CC(N)CC1=CC=C(O)C=C1",134864,"TAAR1"
"hydroxycarbamide","CHEMBL467","NC(=O)NO",6240,"RRM1"
"hydroxycarbamide","CHEMBL467","NC(=O)NO",6241,"RRM2"
"hydroxychloroquine","CHEMBL1535","CCN(CCO)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12",51284,"TLR7"
"hydroxychloroquine","CHEMBL1535","CCN(CCO)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12",54106,"TLR9"
"hydroxyprogesterone caproate","CHEMBL1062","[H][C@@]12CC[C@](OC(=O)CCCCC)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",866,"SERPINA6"
"hydroxyprogesterone caproate","CHEMBL1062","[H][C@@]12CC[C@](OC(=O)CCCCC)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",5241,"PGR"
"hydroxyprogesterone caproate","CHEMBL1062","[H][C@@]12CC[C@](OC(=O)CCCCC)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",6462,"SHBG"
"hydroxyzine","CHEMBL896","OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1",3269,"HRH1"
"hymecromone","CHEMBL12208","CC1=CC(=O)OC2=C1C=CC(O)=C2",3293,"HSD17B3"
"hyoscyamine","CHEMBL1331216","CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1",1128,"CHRM1"
"hyoscyamine","CHEMBL1331216","CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1",1129,"CHRM2"
"hyoscyamine","CHEMBL1331216","CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1",1131,"CHRM3"
"ibandronic acid","CHEMBL997","CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O",2224,"FDPS"
"ibritumomab tiuxetan","CHEMBL1201606","",931,"MS4A1"
"ibrutinib","CHEMBL1873475","NC1=C2C(=NC=N1)N(N=C2C1=CC=C(OC2=CC=CC=C2)C=C1)[C@@H]1CCCN(C1)C(=O)C=C",640,"BLK"
"ibrutinib","CHEMBL1873475","NC1=C2C(=NC=N1)N(N=C2C1=CC=C(OC2=CC=CC=C2)C=C1)[C@@H]1CCCN(C1)C(=O)C=C",660,"BMX"
"ibrutinib","CHEMBL1873475","NC1=C2C(=NC=N1)N(N=C2C1=CC=C(OC2=CC=CC=C2)C=C1)[C@@H]1CCCN(C1)C(=O)C=C",695,"BTK"
"ibuprofen","CHEMBL521","CC(C)CC1=CC=C(C=C1)C(C)C(O)=O",3576,"CXCL8"
"ibuprofen","CHEMBL521","CC(C)CC1=CC=C(C=C1)C(C)C(O)=O",5742,"PTGS1"
"ibuprofen","CHEMBL521","CC(C)CC1=CC=C(C=C1)C(C)C(O)=O",5743,"PTGS2"
"icatibant","CHEMBL2028850","[H]N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N1C[C@]([H])(O)C[C@@]1([H])C(=O)NCC(=O)N[C@@H](CC1=CC=CS1)C(=O)N[C@@H](CO)C(=O)N1CC2=C(C[C@@H]1C(=O)N1[C@@H](C[C@]3([H])CCCC[C@]13[H])C(=O)N[C@@H](CCCNC(N)=N)C(O)=O)C=CC=C2",624,"BDKRB2"
"icosapent ethyl","CHEMBL2095209","CCOC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC",8694,"DGAT1"
"icotinib","CHEMBL2087361","C#CC1=CC=CC(NC2=NC=NC3=C2C=C2OCCOCCOCCOC2=C3)=C1",1956,"EGFR"
"idarubicin","CHEMBL1117","[H][C@@]1(C[C@H](N)[C@H](O)[C@H](C)O1)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=CC=CC=C1C3=O)C(C)=O",7153,"TOP2A"
"idelalisib","CHEMBL2216870","CC[C@H](NC1=NC=NC2=C1NC=N2)C1=NC2=C(C(F)=CC=C2)C(=O)N1C1=CC=CC=C1",5293,"PIK3CD"
"ilaprazole","CHEMBL2106370","COC1=CC=NC(CS(=O)C2=NC3=C(N2)C=CC(=C3)N2C=CC=C2)=C1C",495,"ATP4A"
"ilaprazole","CHEMBL2106370","COC1=CC=NC(CS(=O)C2=NC3=C(N2)C=CC(=C3)N2C=CC=C2)=C1C",496,"ATP4B"
"iloperidone","CHEMBL14376","COC1=C(OCCCN2CCC(CC2)C2=NOC3=CC(F)=CC=C23)C=CC(=C1)C(C)=O",3356,"HTR2A"
"iloperidone","CHEMBL14376","COC1=C(OCCCN2CCC(CC2)C2=NOC3=CC(F)=CC=C23)C=CC(=C1)C(C)=O",1813,"DRD2"
"iloprost","CHEMBL494","[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C\C(C2)=C\CCCC(O)=O",5739,"PTGIR"
"imatinib","CHEMBL941","CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)CC1",25,"ABL1"
"imatinib","CHEMBL941","CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)CC1",27,"ABL2"
"imatinib","CHEMBL941","CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)CC1",780,"DDR1"
"imatinib","CHEMBL941","CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)CC1",4921,"DDR2"
"imatinib","CHEMBL941","CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)CC1",3815,"KIT"
"imatinib","CHEMBL941","CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)CC1",4835,"NQO2"
"imatinib","CHEMBL941","CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)CC1",5159,"PDGFRB"
"imatinib","CHEMBL941","CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)CC1",55244,"SLC47A1"
"imatinib","CHEMBL941","CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)CC1",146802,"SLC47A2"
"imidafenacin","CHEMBL53366","CC1=NC=CN1CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1",1131,"CHRM3"
"imidapril","CHEMBL99701","[H][C@@](C)(N[C@@]([H])(CCC1=CC=CC=C1)C(=O)OCC)C(=O)N1[C@@H](CN(C)C1=O)C(O)=O",1636,"ACE"
"imipramine","CHEMBL11","CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=CC=C2",140,"ADORA3"
"imipramine","CHEMBL11","CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=CC=C2",6530,"SLC6A2"
"imipramine","CHEMBL11","CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=CC=C2",6532,"SLC6A4"
"imiquimod","CHEMBL1282","CC(C)CN1C=NC2=C(N)N=C3C=CC=CC3=C12",51284,"TLR7"
"incadronic acid","CHEMBL53950","OP(O)(=O)C(NC1CCCCCC1)P(O)(O)=O",2224,"FDPS"
"indacaterol","CHEMBL1095777","CCC1=C(CC)C=C2CC(CC2=C1)NC[C@H](O)C1=CC=C(O)C2=C1C=CC(=O)N2",154,"ADRB2"
"indapamide","CHEMBL406","[H]C1(C)CC2=C(C=CC=C2)N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O",6559,"SLC12A3"
"indecainide","CHEMBL1200341","CC(C)NCCCC1(C(N)=O)C2=CC=CC=C2C2=C1C=CC=C2",6331,"SCN5A"
"indisetron","CHEMBL2104994","CN1C[C@@H]2C[C@@H](C[C@H](C1)N2C)NC(=O)C1=NNC2=C1C=CC=C2",3359,"HTR3A"
"indomethacin","CHEMBL6","COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O",8644,"AKR1C3"
"indomethacin","CHEMBL6","COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O",3576,"CXCL8"
"indomethacin","CHEMBL6","COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O",5742,"PTGS1"
"indomethacin","CHEMBL6","COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O",5743,"PTGS2"
"infliximab","CHEMBL1201581","",7124,"TNF"
"ingenol mebutate","CHEMBL1863513","[H][C@@]12C[C@@]([H])(C)[C@]34C=C(C)[C@]([H])(OC(=O)C(\C)=C/C)[C@@]3(O)[C@]([H])(O)C(CO)=C[C@]([H])(C4=O)[C@]1([H])C2(C)C",5587,"PRKD1"
"ingenol mebutate","CHEMBL1863513","[H][C@@]12C[C@@]([H])(C)[C@]34C=C(C)[C@]([H])(OC(=O)C(\C)=C/C)[C@@]3(O)[C@]([H])(O)C(CO)=C[C@]([H])(C4=O)[C@]1([H])C2(C)C",5581,"PRKCE"
"ingenol mebutate","CHEMBL1863513","[H][C@@]12C[C@@]([H])(C)[C@]34C=C(C)[C@]([H])(OC(=O)C(\C)=C/C)[C@@]3(O)[C@]([H])(O)C(CO)=C[C@]([H])(C4=O)[C@]1([H])C2(C)C",5580,"PRKCD"
"ingenol mebutate","CHEMBL1863513","[H][C@@]12C[C@@]([H])(C)[C@]34C=C(C)[C@]([H])(OC(=O)C(\C)=C/C)[C@@]3(O)[C@]([H])(O)C(CO)=C[C@]([H])(C4=O)[C@]1([H])C2(C)C",5582,"PRKCG"
"insulin aspart","CHEMBL1201496","[H]NCC(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H]1CSSC[C@@H]2NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC3=CNC=N3)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N[H])CC3=CC=CC=C3)C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC3=CNC=N3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC3=CC=C(O)C=C3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CSSC[C@H](NC(=O)[C@H](CC3=CC=C(O)C=C3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC3=CC=C(O)C=C3)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC2=O)C(=O)N[C@@H](CC(N)=O)C(O)=O)C(=O)NCC(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(O)=O)NC1=O)[C@@H](C)O)[C@@H](C)CC",3643,"INSR"
"insulin degludec","CHEMBL2107869","[H]NCC(=O)NC([C@@H](C)CC)C(=O)N[C@@H](C(C)C)C(=O)NC(CCC(O)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NC1CSSC[C@@H]2NC(=O)[C@H](NC(=O)[C@@H](CO)NC(=O)C(NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC3=CNC=N3)NC(=O)C(CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)C(N[H])CC3=CC=CC=C3)C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)NC(CC3=CNC=N3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC3=CC=C(O)C=C3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CSSCC(NC(=O)[C@@H](CC3=CC=C(O)C=C3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC3=CC=C(O)C=C3)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC2=O)C(=O)N[C@@H](CC(N)=O)C(O)=O)C(=O)NCC(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)NC(CC2=CC=CC=C2)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CC2=CC=C(O)C=C2)C(=O)N[C@H]([C@@H](C)O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCCNC(=O)CC[C@H](NC(=O)CCCCCCCCCCCCCCC(O)=O)C(O)=O)C(O)=O)NC1=O)[C@@H](C)O)[C@@H](C)CC",3643,"INSR"
